RUDOLPH," English name derived from Latin Rudolphus, meaning ""famous wolf.""",male,english,RUDOLPH@gmail.com
RUDY," Pet form of English Rudolph, meaning ""famous wolf.""",male,english,RUDY@gmail.com
RUDYARD," English surname transferred to forename use, meaning ""red paddock"" or ""red yard."" ",male,english,RUDYARD@gmail.com
RUSS," Short form of English Russell, meaning ""little red one.""",male,english,RUSS@gmail.com
RUSSEL," Variant spelling of English Russell, meaning ""little red one.""",male,english,RUSSEL@gmail.com
RUSSELL," English surname transferred to forename use, derived from the Old French byname Rousel, meaning ""little red one.""",male,english,RUSSELL@gmail.com
RUSTY," Byname for someone with ""rust-colored hair,"" derived from the English vocabulary word rust. ",male,english,RUSTY@gmail.com
RYAN," Irish surname transferred to forename use, from an Anglicized form of Gaelic Ó Riain (""descendant of Rian""), hence ""little king.""",male,english,RYAN@gmail.com
RYLAN," English name derived from the surname Ryland, meaning ""rye land.""",male,english,RYLAN@gmail.com
RYLEY," Masculine form of English unisex Riley, meaning ""rye clearing.""",male,english,RYLEY@gmail.com
SACHIE," Pet form of English Sacheverell, meaning ""roe-buck leap.""",male,english,SACHIE@gmail.com
SAGE," English unisex name which can mean either ""sage (the spice)"" or ""profoundly wise one.""",male,english,SAGE@gmail.com
SALADIN," Anglicized form of Arabic Salah-al-Din, meaning ""righteous faith.""",male,english,SALADIN@gmail.com
SALAH," Anglicized form of Hebrew Shelach, meaning ""a missile, weapon."" In the bible, this is the name of a son of Arphaxad. Compare with another form of Salah.",male,english,SALAH@gmail.com
SALAL," English unisex name derived from the name of the ""Salal berry plant"" used in making jams and jellies.",male,english,SALAL@gmail.com
SALATHIEL," Anglicized form of Hebrew Shealtiyel, meaning ""borrowed from God."" In the bible, this is the name of the father of Zerubbabel.",male,english,SALATHIEL@gmail.com
SALMON," Anglicized form of Hebrew Tsalmown, meaning ""shady."" In the bible, this is the name of one of king David's warriors.",male,english,SALMON@gmail.com
SAM," Unisex short form of English Samantha and Samuel, both meaning ""heard of God,"" ""his name is El,"" or ""name of God.""",male,english,SAM@gmail.com
SAMMIE," Variant spelling of English unisex Sammy, meaning ""heard of God,"" ""his name is El,"" or ""name of God.""",male,english,SAMMIE@gmail.com
SAMMY," Unisex pet form of English Samantha and Samuel, both meaning ""heard of God,"" ""his name is El,"" or ""name of God.""",male,english,SAMMY@gmail.com
SAMSON," Anglicized form of Greek Sampson (Hebrew Shimshown), meaning ""like the sun."" In the bible, this is the name of a powerful hero who was betrayed by his mistress Delila.",male,english,SAMSON@gmail.com
SAMUEL," Anglicized form of Greek Samouel (Hebrew Shemuwel), meaning ""heard of God,"" ""his name is El,"" or ""name of God."" In the bible, this is the name of a son of Elkanah by Hannah.",male,english,SAMUEL@gmail.com
SANDER," Short form of English Alexander, meaning ""defender of mankind."" ",male,english,SANDER@gmail.com
SANDFORD," Variant spelling of English Sanford, meaning ""sand ford.""",male,english,SANDFORD@gmail.com
SANDY," English unisex pet form of Latin Alexandra and English Alexander, both meaning ""defender of mankind.""",male,english,SANDY@gmail.com
SANFORD," English surname transferred to forename use, from the name of numerous places composed of the Old English elements sand ""sand"" and ford ""ford,"" hence ""sandy river crossing.""",male,english,SANFORD@gmail.com
SAWYER," English occupational surname transferred to forename use, derived from Middle English saghier, meaning ""to saw.""",male,english,SAWYER@gmail.com
SAXON," From a medieval English name for someone ""from Saxony."" The Saxons were a Germanic tribe who got their name from the word seax, a kind of ""single-edged knife."" ",male,english,SAXON@gmail.com
SCHUYLER," Dutch surname transferred to English unisex forename use, meaning ""protection, shelter."" ",male,english,SCHUYLER@gmail.com
SCOT," Variant spelling of English Scott, meaning ""Scotsman.""",male,english,SCOT@gmail.com
SCOTT," Old English surname transferred to forename use, derived from an old byname for a ""Scotsman.""",male,english,SCOTT@gmail.com
SCOTTIE," Pet form of English Scott, meaning ""Scotsman.""",male,english,SCOTTIE@gmail.com
SCOTTY," Variant spelling of English Scottie, meaning ""Scotsman.""",male,english,SCOTTY@gmail.com
SEAMOUR," Variant spelling of English Seymour, meaning ""St. Maurus.""",male,english,SEAMOUR@gmail.com
SEAN," Anglicized form of Irish Gaelic Seán, meaning ""God is gracious.""",male,english,SEAN@gmail.com
SEBASTIAN," English form of French Sébastien, meaning ""from Sebaste,"" a town in Asia Minor. ",male,english,SEBASTIAN@gmail.com
SEFTON," English surname transferred to forename use, from a place name composed of Old Norse sef ""rush"" and Old English run ""enclosure, settlement,"" hence ""rush settlement.""",male,english,SEFTON@gmail.com
SEIR," Anglicized form of Hebrew Seiyr, meaning ""hairy, rough."" In the bible, this is the name of several place, and the name of a patriarch of the Horites.",male,english,SEIR@gmail.com
SELA (סֶלַע)," Anglicized form of Hebrew Cela, meaning ""a rock."" In the Old Testament bible, this is the name of the capital city of Edom, possibly an early name for Petra. In use as a unisex name.",male,english,SELA (סֶלַע)@gmail.com
SELAH," Anglicized form of Hebrew Cela, meaning ""a rock."" In the Old Testament bible, this is the name of the capital city of Edom, possibly an early name for Petra. In use as a unisex name.",male,english,SELAH@gmail.com
SELBY," English surname transferred to unisex forename use, derived from a place name composed of the Old Norse elements selja ""willow"" and býr ""farm, settlement,"" hence ""willow settlement.""",male,english,SELBY@gmail.com
SENNACHERIB," Anglicized form of Hebrew Cancheriyb, meaning ""Sin (the moon god) has taken the place of brothers to me."" In the bible, this is the name of a king of Assyria, son of Sargon II.",male,english,SENNACHERIB@gmail.com
SEPTEMBER," English unisex name derived from the month name, which was originally the seventh month of the Roman year, meaning ""seventh.""",male,english,SEPTEMBER@gmail.com
SETH," Anglicized form of Hebrew Sheth, meaning ""buttocks."" In the bible, this is the name of the third son of Adam and Eve. Compare with other forms of Seth.",male,english,SETH@gmail.com
SEWARD," English surname transferred to forename use, from a Middle English form of Anglo-Saxon Siweard, meaning ""sea guard."" ",male,english,SEWARD@gmail.com
SEYMOUR," English surname transferred to forename use, from the Norman baronial name Saint-Maur, meaning ""St. Maurus.""",male,english,SEYMOUR@gmail.com
SHAD," Variant spelling of English Chad, possibly meaning ""battle."" Compare with another form of Shad.",male,english,SHAD@gmail.com
SHALLUM," Anglicized form of Hebrew Shalluwm, meaning ""retribution."" In the bible, this is the name of many characters, including the husband of Huldah the prophetess.",male,english,SHALLUM@gmail.com
SHAMER," Anglicized form of Hebrew Shamuwr, meaning ""a message, tidings"" or ""that which is heard."" In the bible, this is the name of a Levite.",male,english,SHAMER@gmail.com
SHAMIR ,"Anglicized form of Hebrew Shamuwr, meaning ""a message, tidings"" or ""that which is heard."" In the bible, this is the name of a Levite. or Anglicized form of Hebrew Shamuwr, meaning ""a message, tidings"" or ""that which is heard."" In the bible, this is the name of a Levite.",male,english,SHAMIR @gmail.com
SHAMUS," Anglicized form of Irish Gaelic Séamus, meaning ""supplanter.""",male,english,SHAMUS@gmail.com
SHANE," Anglicized form of Irish Gaelic Seán, meaning ""God is gracious.""",male,english,SHANE@gmail.com
SHANNEN," Variant spelling of English unisex Shannon, meaning ""old river"" or ""river of wisdom.""",male,english,SHANNEN@gmail.com
SHANNON," English unisex name derived from the name of a river in Ireland, composed of the Gaelic elements sean ""old, wise"" and abhann ""river,"" hence ""old river"" or ""river of wisdom.""",male,english,SHANNON@gmail.com
SHAQUILLE," English variant spelling of Arabic Shakil, meaning ""handsome.""",male,english,SHAQUILLE@gmail.com
SHAUL," Anglicized form of Hebrew Shauwl, meaning ""asked for, desired."" In the bible, this is the name of many characters, including the first king of Israel.",male,english,SHAUL@gmail.com
SHAUN," Variant spelling of English Shawn, meaning ""God is gracious.""",male,english,SHAUN@gmail.com
SHAW ,"Anglicized form of Scottish Gaelic Seaghdh, meaning ""hawk-like."" or Anglicized form of Scottish Gaelic Seaghdh, meaning ""hawk-like.""",male,english,SHAW @gmail.com
SHAWN," Variant spelling of English Sean, meaning ""God is gracious.""",male,english,SHAWN@gmail.com
SHAY," Variant spelling of English unisex Shea, possibly meaning ""hawk-like."" Compare with another form of Shay.",male,english,SHAY@gmail.com
SHAYE," Variant spelling of English unisex Shea, possibly meaning ""hawk-like.""",male,english,SHAYE@gmail.com
SHAYNE," Variant spelling of English Shane, meaning ""God is gracious.""",male,english,SHAYNE@gmail.com
SHEA," Irish surname transferred to unisex forename use, from an Anglicized form of Gaelic Ó Séaghdha (""descendant of Séaghdha""), possibly meaning ""hawk-like."" ",male,english,SHEA@gmail.com
SHEALTIEL," Anglicized form of Hebrew Shealtiyel, meaning ""borrowed from God."" In the bible, this is the name of the father of Zerubbabel.",male,english,SHEALTIEL@gmail.com
SHEAMUS," Variant spelling of English Shamus, meaning ""supplanter.""",male,english,SHEAMUS@gmail.com
SHELAH," Hebrew name meaning ""a petition, prayer."" In the bible, this is the name of a son of Judah. Compare with another form of Shelah.",male,english,SHELAH@gmail.com
SHELBY," English surname transferred to unisex forename use, derived from a place name composed of the Middle English elements schele ""hut"" and by ""farm, settlement,"" hence ""settlement of huts.""",male,english,SHELBY@gmail.com
SHELDON," English surname transferred to forename use, from the name of a place in Derbyshire which was recorded in the Domesday Book as Scelhadun, composed of Old English scylf ""shelf"" and the place name Haddon (from hæð ""heathland, heather, wasteland"" + dun ""hill""), hence ""steep-sided heather hill."" ",male,english,SHELDON@gmail.com
SHELL," Short form of English unisex Shelley, meaning ""clearing near a ledge/slope.""",male,english,SHELL@gmail.com
SHELLEY," English surname transferred to unisex forename use, derived from the name of various places meaning ""clearing near a ledge/slope.""",male,english,SHELLEY@gmail.com
SHELOMI," Anglicized form of Hebrew Shelomiy, meaning ""my peace"" or ""peaceful."" In the bible, this is the name of the father of a leader of the tribe of Asher.",male,english,SHELOMI@gmail.com
SHELTON," English surname transferred to forename use, from various place names composed of the Old English elements scylf ""shelf"" and tun ""enclosure, settlement,"" hence ""shelf settlement.""",male,english,SHELTON@gmail.com
SHELUMIEL," Anglicized form of Hebrew Shelumiyel, meaning ""friend of God."" In the bible, this is the name of a prince of the tribe of Simeon.",male,english,SHELUMIEL@gmail.com
SHEMAIAH," Anglicized form of Hebrew Shemayah, meaning ""whom Jehovah has answered"" or ""whom Jehovah has heard."" In the bible, this is the name of many characters, including a prophet who lived in the time of Rehoboam.",male,english,SHEMAIAH@gmail.com
SHEMUEL," Anglicized form of Hebrew Shemuwel, meaning ""heard of God,"" ""his name is El,"" or ""name of God."" In the bible, this is the name of several characters, including a son of Elkanah by Hannah.",male,english,SHEMUEL@gmail.com
SHEPHATIAH," Anglicized form of Hebrew Shephatyah, meaning ""whom Jehovah defends."" In the bible, this is the name of many characters, including a son of David. ",male,english,SHEPHATIAH@gmail.com
SHERIDAN," Irish surname transferred to forename use, from an Anglicized form of Gaelic Ó Sirideáin (""descendant of Sirideï¿½n""), possibly meaning ""searcher.""",male,english,SHERIDAN@gmail.com
SHERLOCK," From an old English byname for a fair-haired person, derived from the Middle English word schirloc, composed of the elements scir ""bright, clear, shire,"" and locc ""lock of hair,"" hence ""bright locks.""",male,english,SHERLOCK@gmail.com
SHERMAN," English occupational surname transferred to forename use, composed of the Old English elements sceara ""shears"" and mann ""man,"" hence ""shears-man.""",male,english,SHERMAN@gmail.com
SHERWOOD," English surname transferred to forename use, derived from the name of the famous Sherwood Forest, composed of the Old English elements scir ""bright, clear, shire"" and wudu ""wood,"" hence ""bright forest.""",male,english,SHERWOOD@gmail.com
SHILOH," Anglicized form of Hebrew Shiyloh, of uncertain etymology, possibly meaning ""he who is to be sent,"" ""he whose it is,"" ""peaceable one"" ""place of rest"" or ""rest, tranquility."" In the bible, this is a place name and also possibly a reference to the Messiah.",male,english,SHILOH@gmail.com
SHIMEA," Anglicized form of Hebrew Shimiy, meaning ""famous, renowned."" In the bible, this is the name of many characters, including a Reubenite, son of Gog and father of Micah.",male,english,SHIMEA@gmail.com
SHIMEI," Anglicized form of Hebrew Shimiy, meaning ""famous, renowned."" In the bible, this is the name of many characters, including a Reubenite, son of Gog and father of Micah.",male,english,SHIMEI@gmail.com
SHIMHI," Anglicized form of Hebrew Shimiy, meaning ""famous, renowned."" In the bible, this is the name of many characters, including a Reubenite, son of Gog and father of Micah.",male,english,SHIMHI@gmail.com
SHIMI," Anglicized form of Hebrew Shimiy, meaning ""famous, renowned."" In the bible, this is the name of many characters, including a Reubenite, son of Gog and father of Micah.",male,english,SHIMI@gmail.com
SHOLTO," Anglicized form of Scottish Gaelic Sìoltach, meaning ""sowing,"" i.e., ""fruitful, seed-bearing, producing many offspring.""",male,english,SHOLTO@gmail.com
SHYLOCK," English Shakespearean character name of unknown etymology. It eventually became a synonym for a ""loan shark, userer.""",male,english,SHYLOCK@gmail.com
SIB," Pet form of Middle English Sibald, meaning ""bold victory.""",male,english,SIB@gmail.com
SIBALD," Variant spelling of Middle English Sybald, meaning ""bold victory.""",male,english,SIBALD@gmail.com
SIBBE," Pet form of Middle English Sibald, meaning ""bold victory.""",male,english,SIBBE@gmail.com
SID," Masculine short form of English unisex Sidney, meaning ""St. Denis.""",male,english,SID@gmail.com
SIDNEY," English surname transferred to unisex forename use, from a Norman baronial name from Saint-Denis in France, meaning ""St. Denis.""",male,english,SIDNEY@gmail.com
SILAS (Σίλας)," Contracted form of Greek Silouanos, meaning ""from the forest."" In the bible, this is the name of a companion of Saint Paul. ",male,english,SILAS (Σίλας)@gmail.com
SILVER," English unisex name meaning ""silver,"" which may refer to either the precious metal or the color.",male,english,SILVER@gmail.com
SILVESTER," Latin name derived from the word silvester, from silva, meaning ""forest, wood,"" hence ""from the forest.""",male,english,SILVESTER@gmail.com
SIM," Short form of English Simon, meaning ""hearkening.""",male,english,SIM@gmail.com
SIMEON," Anglicized form of Greek Symeon, meaning ""hearkening."" In the bible, this is the name of several characters, including the second son of Jacob and Leah. ",male,english,SIMEON@gmail.com
SIMON ,"English and French form of Greek Simōn, meaning ""hearkening."" In the New Testament bible, this is the name of many characters, including a sorcerer and a brother of Jesus. It is often confused with Simon (2).  or English and French form of Greek Simōn, meaning ""hearkening."" In the New Testament bible, this is the name of many characters, including a sorcerer and a brother of Jesus. It is often confused with Simon (2). ",male,english,SIMON @gmail.com
SINCLAIR," Scottish surname transferred to forename use, from a Norman baronial place name in France called ""Saint-Clair.""",male,english,SINCLAIR@gmail.com
SIWARD," Middle English form of Anglo-Saxon Siweard, meaning ""sea-guard.""",male,english,SIWARD@gmail.com
SKIDBLADNIR," Anglicized form of Old Norse Skíðblaðnir, possibly meaning ""wood leaf"" or ""wood blade."" In mythology, this is the name of the magical ship of Freyr, said to be the best of ships. ",male,english,SKIDBLADNIR@gmail.com
SKUYLER," Variant spelling of English unisex Skyler, meaning ""protection, shelter."" ",male,english,SKUYLER@gmail.com
SKY," English unisex name derived from the vocabulary word ""sky,"" from Old Norse sky, meaning ""cloud."" ",male,english,SKY@gmail.com
SKYE," Variant spelling of English unisex Sky, meaning ""cloud"" or ""sky."" ",male,english,SKYE@gmail.com
SKYLAR," Variant spelling of English unisex Schuyler, meaning ""protection, shelter."" ",male,english,SKYLAR@gmail.com
SKYLER," Variant spelling of English unisex Skylar, meaning ""protection, shelter."" ",male,english,SKYLER@gmail.com
SLADE," English surname transferred to forename use, derived from Middle English slade, meaning ""small valley.""",male,english,SLADE@gmail.com
SLOAN," Variant spelling of English unisex Sloane, meaning ""little raider."" ",male,english,SLOAN@gmail.com
SLOANE," Irish surname transferred to unisex forename use, derived from an Anglicized form of Gaelic Ó Sluaghadháin, ""descendant of Sluaghadhán,"" hence ""little raider.""",male,english,SLOANE@gmail.com
SLY," Pet form of English Sylvester, meaning ""from the forest.""",male,english,SLY@gmail.com
SODI," Anglicized form of Hebrew Cowdiy, meaning ""an acquaintance of God."" In the bible, this is the name of the father of Gaddiel.",male,english,SODI@gmail.com
SOL," Short form of English Solomon, meaning ""peaceable."" Compare with another form of Sol.",male,english,SOL@gmail.com
SOLLY," Pet form of English Solomon, meaning ""peaceable.""",male,english,SOLLY@gmail.com
SOLOMON," Anglicized form of Greek Solomōn, meaning ""peaceable."" In the bible, this is the name of the tenth son of David who became the third king of Israel.",male,english,SOLOMON@gmail.com
SONNIE," Variant spelling of English Sonny, meaning ""youngster.""",male,english,SONNIE@gmail.com
SONNY," English pet name transferred to forename use, meaning ""youngster.""",male,english,SONNY@gmail.com
SORREL," English unisex name derived from the name of a perennial herb, ""sorrel,"" from Old French surele, from Frankish *sur, meaning ""sour.""",male,english,SORREL@gmail.com
SPARROW," English unisex name derived from the bird name ""sparrow."" ",male,english,SPARROW@gmail.com
SPENCER," English occupational surname transferred to forename use, meaning ""dispenser (of provisions).""",male,english,SPENCER@gmail.com
SPIKE," English byname transferred to forename use, meaning ""spiky hair.""",male,english,SPIKE@gmail.com
SPIRIT," English unisex name derived from the vocabulary word, ""spirit,"" from Latin spiritus, meaning ""breath.""",male,english,SPIRIT@gmail.com
STACEY," English unisex pet form of Latin Anastasia and Anastasius, both meaning ""resurrection.""",male,english,STACEY@gmail.com
STACY," Variant spelling of English unisex Stacey, meaning ""resurrection.""",male,english,STACY@gmail.com
STAFFORD," English surname transferred to forename use, derived from a place name composed of the Old English elements staò ""landing place"" and ford ""ford,"" hence ""landing place at the river crossing.""",male,english,STAFFORD@gmail.com
STAN," Short form of English Stanley, meaning ""stone clearing,"" and other names containing Old English stan, meaning ""stone.""",male,english,STAN@gmail.com
STANDISH," Anglicized form of Irish Gaelic Anéislis, meaning ""careful, thoughtful.""",male,english,STANDISH@gmail.com
STANFORD," English surname transferred to forename use, from the name of various places composed of the Old English elements stan ""stone"" and ford ""ford,"" hence ""stony river crossing.""",male,english,STANFORD@gmail.com
STANLEY," English surname transferred to forename use, from the name of numerous places composed of the Old English elements stan ""stone"" and leah ""clearing, meadow,"" hence ""stony meadow.""",male,english,STANLEY@gmail.com
STE," Short form of English Stephen, meaning ""crown.""",male,english,STE@gmail.com
STEF," Variant spelling of English unisex Steph, meaning ""crown.""",male,english,STEF@gmail.com
STEPH," Unisex short form of English Stephen and Stephanie, both meaning ""crown.""",male,english,STEPH@gmail.com
STEPHANAS," Anglicized form of Greek Stephanos, meaning ""crown."" In the bible, this is the name of one of the seven deacons of the church at Jerusalem who was stoned to death by the Jews. ",male,english,STEPHANAS@gmail.com
STEPHEN," Anglicized form of Greek Stephanos (Latin Stephanus), meaning ""crown."" In the bible, this is the name of one of the seven deacons of the church at Jerusalem who was stoned to death by the Jews. ",male,english,STEPHEN@gmail.com
STERLING," English name derived from the vocabulary word, from the Middle English word sterrling, meaning ""little star."" ",male,english,STERLING@gmail.com
STEVE," Short form of English Steven, meaning ""crown.""",male,english,STEVE@gmail.com
STEVEN," Popular spelling of English Stephen, meaning ""crown.""",male,english,STEVEN@gmail.com
STEVIE," Unisex pet form of English Steven and Stevania, both meaning ""crown.""",male,english,STEVIE@gmail.com
STEW," Short form of English Stewart, meaning ""steward.""",male,english,STEW@gmail.com
STEWART," English occupational surname transferred to forename use, derived from Old English stigweard, composed of the elements stig ""house"" and weard ""guard,"" meaning ""house guard; steward.""",male,english,STEWART@gmail.com
STIRLING," Variant spelling of English Sterling, meaning ""little star.""",male,english,STIRLING@gmail.com
STORM," English unisex name derived from the vocabulary word, ""storm.""",male,english,STORM@gmail.com
STU," English and Scottish short form of French Stuart, meaning ""house guard; steward.""",male,english,STU@gmail.com
STUART," French form of English Stewart, meaning ""house guard; steward."" In use by the English and Scottish.",male,english,STUART@gmail.com
SULLIVAN," Irish surname transferred to forename use, from an Anglicized form of Gaelic Ó Súileabháin (""descendant of Súileabhán""), hence ""little dark eyes.""",male,english,SULLIVAN@gmail.com
SUNNY," English unisex name derived from the vocabulary word, meaning ""cheerful, sunny."" ",male,english,SUNNY@gmail.com
SWEENEY," Anglicized form of Gaelic Suibhne, meaning ""well-going.""",male,english,SWEENEY@gmail.com
SWITHIN," Old English name derived from the word swith, meaning ""strong.""",male,english,SWITHIN@gmail.com
SWITHUN," Variant spelling of Old English Swithin, meaning ""strong.""",male,english,SWITHUN@gmail.com
SYBALD," Middle English form of Anglo-Saxon Sigebeald, meaning ""bold victory.""",male,english,SYBALD@gmail.com
SYD," Short form of English unisex Sydney, meaning ""St. Denis.""",male,english,SYD@gmail.com
SYDNEY," Variant spelling of English unisex Sidney, meaning ""St. Denis.""",male,english,SYDNEY@gmail.com
SYLVESTER," English form of French Sylvestre, meaning ""from the forest.""",male,english,SYLVESTER@gmail.com
TAD ,"Pet form of English Thaddeus, meaning ""courageous, large-hearted."" or Pet form of English Thaddeus, meaning ""courageous, large-hearted.""",male,english,TAD @gmail.com
TAEGAN," Variant spelling of English Teagan, meaning ""little poet.""",male,english,TAEGAN@gmail.com
TAFFY," Pet form of Welsh Dafydd, meaning ""beloved.""",male,english,TAFFY@gmail.com
TAHATH," Anglicized form of Hebrew Terach, meaning ""delay"" and ""station."" In the bible, this is the name of a place in the wilderness where the Israelites stopped on their Exodus. ",male,english,TAHATH@gmail.com
TALBOT," English surname transferred to forename use, derived from the name Tolbert, possibly meaning ""messenger of destruction.""",male,english,TALBOT@gmail.com
TALMAI," Anglicized form of Hebrew Talmay, meaning ""abounding in furrows."" In the bible, this is the name of the father-in-law of King David. Compare with another form of Talmai.",male,english,TALMAI@gmail.com
TANNER," English occupational surname transferred to unisex forename use, derived from the Middle English word tanner, possibly from a Celtic word for ""oak,"" a wood used in tanning, hence ""tanner of skins.""",male,english,TANNER@gmail.com
TASKILL," Anglicized form of Scottish Gaelic Tasgall, meaning ""divine kettle.""",male,english,TASKILL@gmail.com
TATE," English surname transferred to unisex forename use, meaning ""cheerful.""",male,english,TATE@gmail.com
TAYLER," Variant spelling of English unisex Taylor, meaning ""cutter of cloth, tailor.""",male,english,TAYLER@gmail.com
TAYLOR," English occupational surname transferred to unisex forename use, meaning ""cutter of cloth, tailor.""",male,english,TAYLOR@gmail.com
TEAGAN," Diminutive form of English Teague (""poet""), hence ""little poet."" ",male,english,TEAGAN@gmail.com
TEAGUE," Irish Anglicized form of Gaelic Tadhg, meaning ""poet.""",male,english,TEAGUE@gmail.com
TED," Pet form of English Edward ""guardian of prosperity"" and Theodore ""gift of God."" ",male,english,TED@gmail.com
TEDDY," Pet form of English Edward ""guardian of prosperity"" and Theodore ""gift of God."" ",male,english,TEDDY@gmail.com
TEIGE," Variant spelling of English Teigue, meaning ""poet.""",male,english,TEIGE@gmail.com
TEIGUE," Irish Anglicized form of Gaelic Tadhg, meaning ""poet.""",male,english,TEIGUE@gmail.com
TEL," Pet form of English Terence, possibly meaning ""rub, turn, twist."" Compare with another form of Tel.",male,english,TEL@gmail.com
TEMAN," Anglicized form of Hebrew Teyman, meaning ""on the right, south."" In the bible, this is the name of the city, country, and people of Idumea, and the name of a descendant of Esau.",male,english,TEMAN@gmail.com
TEMANI," Variant spelling of English Temeni, meaning ""from Teman.""",male,english,TEMANI@gmail.com
TEMENI," Anglicized form of Hebrew Teymeniy, meaning ""from Teman"" or ""southerner."" In the bible, this is the name of a son of Ashur.",male,english,TEMENI@gmail.com
TEMPLE," English occupational surname transferred to unisex forename use, denoting someone who was employed at one of the houses called ""temples,"" maintained by the Knights Templar.",male,english,TEMPLE@gmail.com
TENNEY," Medieval pet form of English Dennis, meaning ""little follower of Dionysos.""",male,english,TENNEY@gmail.com
TENNYSON," English patronymic surname transferred to forename use, meaning ""son of Tenney.""",male,english,TENNYSON@gmail.com
TERAH," Anglicized unisex form of Hebrew Terach, meaning ""delay"" and ""station."" In the bible, this is the name of a place in the wilderness where the Israelites stopped on their Exodus. It is also the name of the father of Abraham.",male,english,TERAH@gmail.com
TERANCE," Variant spelling of English Terence, possibly meaning ""rub, turn, twist."" ",male,english,TERANCE@gmail.com
TERENCE ,"Anglicized form of Irish Gaelic Toirdhealbhach, meaning ""instigator."" or Anglicized form of Irish Gaelic Toirdhealbhach, meaning ""instigator.""",male,english,TERENCE @gmail.com
TERRANCE ,"Anglicized form of Irish Gaelic Toirdhealbhach, meaning ""instigator."" or Anglicized form of Irish Gaelic Toirdhealbhach, meaning ""instigator.""",male,english,TERRANCE @gmail.com
TERRELL," Variant spelling of English Tyrrell, possibly meaning ""Thor's ruler."" ",male,english,TERRELL@gmail.com
TERRENCE,"Anglicized form of Irish Gaelic Toirdhealbhach, meaning ""instigator."" or Anglicized form of Irish Gaelic Toirdhealbhach, meaning ""instigator.""",male,english,TERRENCE@gmail.com
TERRY, Compare with feminine Terry.,male,english,TERRY@gmail.com
TEX," American English byname for someone ""from Texas.""",male,english,TEX@gmail.com
THAD," Short form of English Thaddeus, possibly meaning ""courageous, large-hearted.""",male,english,THAD@gmail.com
THADDEUS ,"Anglicized form of Latin Thaddaeus, possibly meaning ""courageous, large-hearted."" or Anglicized form of Latin Thaddaeus, possibly meaning ""courageous, large-hearted.""",male,english,THADDEUS @gmail.com
THADEUS," Variant spelling of English Thaddeus, possibly meaning ""courageous, large-hearted.""",male,english,THADEUS@gmail.com
THADY," Pet form of English Thaddeus, meaning ""poet.""",male,english,THADY@gmail.com
THANE," English name derived from the noble title, ""thane,"" from Old Saxon thegan, meaning ""boy, follower, warrior.""",male,english,THANE@gmail.com
THEO," Short form of English Theodore, meaning ""gift of God,"" and other names beginning with Theo-.",male,english,THEO@gmail.com
THEOBALD," English name derived from Middle Latin Theobaldus, meaning ""people-bold.""",male,english,THEOBALD@gmail.com
THEODORE," English form of French Théodore, meaning ""gift of God.""",male,english,THEODORE@gmail.com
THOM," Short form of English Thomas, meaning ""twin.""",male,english,THOM@gmail.com
THOMAS," English form of Greek Thōmas, meaning ""twin."" In the New Testament bible, this is the name of one of the twelve apostles. He is referred to as ""Thomas, called Didymus,"" his surname.",male,english,THOMAS@gmail.com
THORLEY," English surname transferred to forename use, composed of the Old English elements þorn ""thorn bush"" and leah ""clearing, wood,"" hence ""thorn clearing.""",male,english,THORLEY@gmail.com
THORNTON," English surname transferred to forename use, composed of the Old English elements þorn ""thorn bush"" and tun ""enclosure, settlement,"" hence ""thorn bush settlement.""",male,english,THORNTON@gmail.com
THURSTON," English surname transferred to forename use, derived from Old Norse Thorsteinn, meaning ""Thor's stone.""",male,english,THURSTON@gmail.com
THUTMOSE," Anglicized form of Egyptian Djehuty-mes, meaning ""born of Djehuty (Thoth)"" or ""born of the ibis.""",male,english,THUTMOSE@gmail.com
THUTMOSIS," Anglicized form of Egyptian Djehuty-mes, meaning ""born of Djehuty (Thoth)"" or ""born of the ibis.""",male,english,THUTMOSIS@gmail.com
TIARNACH," Anglicized form of Irish Gaelic Tighearnach, meaning ""lord.""",male,english,TIARNACH@gmail.com
TIARNAN," Anglicized form of Irish Gaelic Tighearnán, meaning ""little lord.""",male,english,TIARNAN@gmail.com
TIBERIUS," Roman name meaning ""of the Tiber (river)."" Occasionally used by the English.",male,english,TIBERIUS@gmail.com
TIBBY," Pet form of English Theobald, meaning ""people-bold."" Compare with feminine Tibby.",male,english,TIBBY@gmail.com
TIERNAN," Anglicized form of Irish Gaelic Tighearnán, meaning ""little lord.""",male,english,TIERNAN@gmail.com
TIERNEY," Anglicized form of Irish Gaelic Tighearnach, meaning ""lord.""",male,english,TIERNEY@gmail.com
TIKVA," Variant spelling of English unisex Tikvah, meaning ""hope."" ",male,english,TIKVA@gmail.com
TIKVAH," Anglicized form of Hebrew unisex Tiqvah, meaning ""hope."" In the bible, this is strictly a masculine name, the name of the father of Shallum.",male,english,TIKVAH@gmail.com
TIM," Short form of English Timothy, meaning ""to honor God.""",male,english,TIM@gmail.com
TIMMY," Pet form of English Timothy, meaning ""to honor God.""",male,english,TIMMY@gmail.com
TIMO," Short form of English Timothy, meaning ""to honor God."" Compare with other forms of Timo.",male,english,TIMO@gmail.com
TIMOTHY," English form of Greek Timotheos, meaning ""to honor God."" In the bible, this is the name of a companion of Paul. He was martyred at Ephesus.",male,english,TIMOTHY@gmail.com
